filename,width,height,class,xmin,ymin,xmax,ymax
n02098105_1434.jpg,500,375,soft-coated_wheaten_terrier,337,169,458,287
n02098105_1532.jpg,375,500,soft-coated_wheaten_terrier,87,65,333,395
n02098105_1564.jpg,330,500,soft-coated_wheaten_terrier,57,125,263,408
n02098105_1565.jpg,500,375,soft-coated_wheaten_terrier,1,0,456,359
n02098105_1578.jpg,500,375,soft-coated_wheaten_terrier,62,42,429,334
n02098105_1583.jpg,500,332,soft-coated_wheaten_terrier,174,67,317,249
n02098105_1615.jpg,330,500,soft-coated_wheaten_terrier,40,156,233,432
n02098105_162.jpg,500,375,soft-coated_wheaten_terrier,205,103,499,267
n02098105_1627.jpg,375,500,soft-coated_wheaten_terrier,77,36,373,498
n02098105_1743.jpg,500,375,soft-coated_wheaten_terrier,27,1,498,334
n02098105_1777.jpg,500,330,soft-coated_wheaten_terrier,120,37,390,237
n02098105_1791.jpg,400,354,soft-coated_wheaten_terrier,138,30,305,332
n02098105_1837.jpg,500,375,soft-coated_wheaten_terrier,15,9,438,374
n02098105_190.jpg,500,375,soft-coated_wheaten_terrier,169,169,419,362
n02098105_1998.jpg,375,500,soft-coated_wheaten_terrier,128,125,345,395
n02098105_2001.jpg,333,500,soft-coated_wheaten_terrier,0,26,300,498
n02098105_2004.jpg,500,375,soft-coated_wheaten_terrier,8,26,454,278
n02098105_2031.jpg,225,188,soft-coated_wheaten_terrier,12,16,217,180
n02098105_205.jpg,500,375,soft-coated_wheaten_terrier,108,14,357,374
n02098105_2066.jpg,330,500,soft-coated_wheaten_terrier,0,2,310,498
n02098105_2074.jpg,230,350,soft-coated_wheaten_terrier,26,16,223,347
n02098105_2103.jpg,500,332,soft-coated_wheaten_terrier,198,29,390,274
n02098105_214.jpg,600,414,soft-coated_wheaten_terrier,31,49,535,363
n02098105_2143.jpg,500,330,soft-coated_wheaten_terrier,0,0,499,328
n02098105_2194.jpg,500,375,soft-coated_wheaten_terrier,0,0,443,374
n02098105_2214.jpg,500,375,soft-coated_wheaten_terrier,17,138,499,328
n02098105_2297.jpg,500,375,soft-coated_wheaten_terrier,93,0,499,374
n02098105_2378.jpg,500,375,soft-coated_wheaten_terrier,103,71,499,354
n02098105_2394.jpg,330,500,soft-coated_wheaten_terrier,78,146,221,406
n02098105_2399.jpg,500,330,soft-coated_wheaten_terrier,34,22,370,328
n02098105_2404.jpg,500,395,soft-coated_wheaten_terrier,251,188,479,385
n02098105_2435.jpg,500,330,soft-coated_wheaten_terrier,27,1,498,328
n02098105_244.jpg,360,270,soft-coated_wheaten_terrier,16,10,326,263
n02098105_2455.jpg,500,375,soft-coated_wheaten_terrier,103,118,273,308
n02098105_2456.jpg,500,333,soft-coated_wheaten_terrier,265,55,406,296
n02098105_2456.jpg,500,333,soft-coated_wheaten_terrier,82,74,172,242
n02098105_2458.jpg,333,500,soft-coated_wheaten_terrier,11,67,265,456
n02098105_2460.jpg,500,375,soft-coated_wheaten_terrier,110,131,467,305
n02098105_2462.jpg,500,330,soft-coated_wheaten_terrier,52,130,127,220
n02098105_2472.jpg,300,225,soft-coated_wheaten_terrier,48,49,279,201
n02098105_2474.jpg,500,375,soft-coated_wheaten_terrier,147,25,345,237
n02098105_2477.jpg,500,375,soft-coated_wheaten_terrier,4,33,454,353
n02098105_2490.jpg,500,330,soft-coated_wheaten_terrier,42,0,440,328
n02098105_2550.jpg,375,500,soft-coated_wheaten_terrier,122,181,298,293
n02098105_257.jpg,500,375,soft-coated_wheaten_terrier,43,61,419,285
n02098105_2639.jpg,500,332,soft-coated_wheaten_terrier,0,0,437,331
n02098105_2725.jpg,500,375,soft-coated_wheaten_terrier,74,161,225,373
n02098105_2757.jpg,500,375,soft-coated_wheaten_terrier,72,94,344,274
n02098105_2846.jpg,300,239,soft-coated_wheaten_terrier,3,21,270,238
n02098105_285.jpg,320,240,soft-coated_wheaten_terrier,22,19,287,239
n02098105_2872.jpg,500,374,soft-coated_wheaten_terrier,109,0,370,315
n02098105_2873.jpg,500,332,soft-coated_wheaten_terrier,188,4,381,311
n02098105_2942.jpg,396,500,soft-coated_wheaten_terrier,85,2,288,465
n02098105_2945.jpg,500,375,soft-coated_wheaten_terrier,235,142,329,232
n02098105_3048.jpg,375,500,soft-coated_wheaten_terrier,33,166,358,375
n02098105_3136.jpg,500,400,soft-coated_wheaten_terrier,143,11,355,399
n02098105_3142.jpg,500,330,soft-coated_wheaten_terrier,164,141,381,329
n02098105_3163.jpg,333,500,soft-coated_wheaten_terrier,0,72,291,385
n02098105_321.jpg,500,375,soft-coated_wheaten_terrier,2,60,300,332
n02098105_3245.jpg,500,327,soft-coated_wheaten_terrier,93,49,317,326
n02098105_3265.jpg,500,375,soft-coated_wheaten_terrier,2,3,442,374
n02098105_3348.jpg,500,330,soft-coated_wheaten_terrier,207,125,336,213
n02098105_3359.jpg,350,218,soft-coated_wheaten_terrier,20,32,308,190
n02098105_3374.jpg,447,391,soft-coated_wheaten_terrier,0,1,395,389
n02098105_3377.jpg,500,375,soft-coated_wheaten_terrier,65,87,430,326
n02098105_3387.jpg,500,375,soft-coated_wheaten_terrier,153,1,391,205
n02098105_344.jpg,500,375,soft-coated_wheaten_terrier,32,20,354,327
n02098105_3609.jpg,375,500,soft-coated_wheaten_terrier,0,0,373,498
n02098105_365.jpg,500,375,soft-coated_wheaten_terrier,95,41,351,343
n02098105_3664.jpg,228,312,soft-coated_wheaten_terrier,11,17,225,311
n02098105_3700.jpg,333,500,soft-coated_wheaten_terrier,0,0,302,452
n02098105_3730.jpg,500,375,soft-coated_wheaten_terrier,57,63,403,350
n02098105_3731.jpg,500,375,soft-coated_wheaten_terrier,172,30,289,272
n02098105_3767.jpg,500,375,soft-coated_wheaten_terrier,106,109,289,315
n02098105_3869.jpg,500,375,soft-coated_wheaten_terrier,213,39,499,247
n02098105_3924.jpg,500,375,soft-coated_wheaten_terrier,130,54,364,311
n02098105_398.jpg,375,500,soft-coated_wheaten_terrier,26,58,327,401
n02098105_3989.jpg,500,330,soft-coated_wheaten_terrier,141,115,387,294
n02098105_4005.jpg,500,332,soft-coated_wheaten_terrier,30,72,214,331
n02098105_403.jpg,500,336,soft-coated_wheaten_terrier,227,32,405,307
n02098105_408.jpg,500,330,soft-coated_wheaten_terrier,0,0,408,296
n02098105_4105.jpg,500,332,soft-coated_wheaten_terrier,0,84,237,331
n02098105_4164.jpg,500,375,soft-coated_wheaten_terrier,135,127,337,312
n02098105_4174.jpg,500,375,soft-coated_wheaten_terrier,32,34,499,374
n02098105_4183.jpg,500,333,soft-coated_wheaten_terrier,143,103,423,237
n02098105_4260.jpg,500,375,soft-coated_wheaten_terrier,116,105,384,264
n02098105_474.jpg,500,375,soft-coated_wheaten_terrier,23,40,381,374
n02098105_50.jpg,500,375,soft-coated_wheaten_terrier,146,43,435,368
n02098105_539.jpg,375,500,soft-coated_wheaten_terrier,56,68,373,396
n02098105_555.jpg,332,500,soft-coated_wheaten_terrier,0,2,330,498
n02098105_597.jpg,500,330,soft-coated_wheaten_terrier,0,0,301,191
n02098105_675.jpg,500,332,soft-coated_wheaten_terrier,78,11,499,331
n02098105_707.jpg,500,375,soft-coated_wheaten_terrier,56,0,499,308
n02098105_719.jpg,500,375,soft-coated_wheaten_terrier,37,0,424,374
n02098105_732.jpg,500,375,soft-coated_wheaten_terrier,177,160,314,252
n02098105_773.jpg,500,375,soft-coated_wheaten_terrier,143,158,467,334
n02098105_817.jpg,500,375,soft-coated_wheaten_terrier,10,1,499,374
n02098105_838.jpg,500,330,soft-coated_wheaten_terrier,2,0,438,251
n02098105_845.jpg,498,500,soft-coated_wheaten_terrier,28,6,467,498
n02098105_875.jpg,500,375,soft-coated_wheaten_terrier,7,123,453,326
n02098105_91.jpg,500,330,soft-coated_wheaten_terrier,137,73,361,299
n02098105_915.jpg,350,250,soft-coated_wheaten_terrier,41,0,349,248
n02098105_95.jpg,500,330,soft-coated_wheaten_terrier,253,108,410,241
n02098105_97.jpg,330,500,soft-coated_wheaten_terrier,35,177,223,386
n02098286_1009.jpg,500,375,West_Highland_white_terrier,203,118,338,314
n02098286_1015.jpg,344,500,West_Highland_white_terrier,5,8,320,480
n02098286_1036.jpg,500,375,West_Highland_white_terrier,120,95,373,331
n02098286_104.jpg,500,375,West_Highland_white_terrier,1,1,499,374
n02098286_1079.jpg,500,333,West_Highland_white_terrier,233,136,297,226
n02098286_1124.jpg,500,375,West_Highland_white_terrier,31,43,426,262
n02098286_1213.jpg,500,375,West_Highland_white_terrier,228,127,330,293
n02098286_1218.jpg,500,375,West_Highland_white_terrier,0,0,499,374
n02098286_1224.jpg,500,333,West_Highland_white_terrier,167,59,342,301
n02098286_1254.jpg,500,499,West_Highland_white_terrier,30,46,357,497
n02098286_1255.jpg,500,334,West_Highland_white_terrier,250,238,307,309
n02098286_1255.jpg,500,334,West_Highland_white_terrier,238,206,301,286
n02098286_1260.jpg,500,375,West_Highland_white_terrier,141,79,338,292
n02098286_1261.jpg,500,375,West_Highland_white_terrier,109,15,350,374
n02098286_1304.jpg,500,375,West_Highland_white_terrier,66,78,457,374
n02098286_141.jpg,500,375,West_Highland_white_terrier,101,76,368,343
n02098286_1490.jpg,375,500,West_Highland_white_terrier,21,110,290,432
n02098286_1502.jpg,500,375,West_Highland_white_terrier,69,1,480,363
n02098286_1511.jpg,500,333,West_Highland_white_terrier,201,62,384,278
n02098286_1511.jpg,500,333,West_Highland_white_terrier,96,37,209,206
n02098286_1551.jpg,375,500,West_Highland_white_terrier,81,141,262,429
n02098286_1591.jpg,500,375,West_Highland_white_terrier,84,55,349,331
n02098286_1632.jpg,500,334,West_Highland_white_terrier,201,252,258,332
n02098286_1632.jpg,500,334,West_Highland_white_terrier,116,76,167,160
n02098286_1637.jpg,500,334,West_Highland_white_terrier,122,128,262,316
n02098286_1639.jpg,500,333,West_Highland_white_terrier,212,0,404,332
n02098286_1796.jpg,500,333,West_Highland_white_terrier,149,23,301,209
n02098286_1814.jpg,500,332,West_Highland_white_terrier,119,19,428,316
n02098286_1910.jpg,196,498,West_Highland_white_terrier,44,23,186,323
n02098286_1982.jpg,333,500,West_Highland_white_terrier,51,13,304,406
n02098286_1989.jpg,500,375,West_Highland_white_terrier,1,1,499,374
n02098286_2139.jpg,500,375,West_Highland_white_terrier,108,50,306,338
n02098286_2173.jpg,500,375,West_Highland_white_terrier,126,15,324,350
n02098286_225.jpg,426,367,West_Highland_white_terrier,132,0,384,359
n02098286_2257.jpg,375,500,West_Highland_white_terrier,13,1,301,498
n02098286_2359.jpg,500,359,West_Highland_white_terrier,134,104,328,243
n02098286_238.jpg,500,375,West_Highland_white_terrier,0,36,499,372
n02098286_2413.jpg,500,375,West_Highland_white_terrier,72,36,332,333
n02098286_2413.jpg,500,375,West_Highland_white_terrier,246,0,444,275
n02098286_2444.jpg,335,250,West_Highland_white_terrier,144,0,334,227
n02098286_2444.jpg,335,250,West_Highland_white_terrier,47,86,207,217
n02098286_2454.jpg,497,500,West_Highland_white_terrier,28,3,454,497
n02098286_2481.jpg,500,365,West_Highland_white_terrier,40,37,156,206
n02098286_2481.jpg,500,365,West_Highland_white_terrier,161,60,499,355
n02098286_2502.jpg,500,375,West_Highland_white_terrier,43,43,345,293
n02098286_2685.jpg,500,489,West_Highland_white_terrier,55,8,421,386
n02098286_2699.jpg,281,390,West_Highland_white_terrier,2,16,265,364
n02098286_2743.jpg,500,313,West_Highland_white_terrier,50,47,319,275
n02098286_275.jpg,180,140,West_Highland_white_terrier,20,1,169,126
n02098286_278.jpg,500,375,West_Highland_white_terrier,33,62,379,230
n02098286_2895.jpg,441,500,West_Highland_white_terrier,0,36,388,498
n02098286_2904.jpg,500,437,West_Highland_white_terrier,1,5,497,424
n02098286_3075.jpg,500,375,West_Highland_white_terrier,84,65,366,374
n02098286_3124.jpg,448,296,West_Highland_white_terrier,142,39,309,191
n02098286_3151.jpg,375,500,West_Highland_white_terrier,33,53,320,497
n02098286_321.jpg,500,375,West_Highland_white_terrier,149,114,342,334
n02098286_3212.jpg,500,375,West_Highland_white_terrier,72,6,327,374
n02098286_3218.jpg,500,333,West_Highland_white_terrier,34,0,499,332
n02098286_3258.jpg,500,375,West_Highland_white_terrier,103,4,497,348
n02098286_3263.jpg,500,303,West_Highland_white_terrier,250,55,499,247
n02098286_3263.jpg,500,303,West_Highland_white_terrier,55,19,314,228
n02098286_3290.jpg,500,334,West_Highland_white_terrier,15,0,498,331
n02098286_3293.jpg,500,332,West_Highland_white_terrier,204,102,499,236
n02098286_3307.jpg,375,500,West_Highland_white_terrier,47,7,343,433
n02098286_3329.jpg,500,375,West_Highland_white_terrier,158,135,304,261
n02098286_3329.jpg,500,375,West_Highland_white_terrier,171,90,375,210
n02098286_3424.jpg,500,420,West_Highland_white_terrier,372,216,475,365
n02098286_3424.jpg,500,420,West_Highland_white_terrier,118,13,394,368
n02098286_3432.jpg,500,375,West_Highland_white_terrier,187,0,499,374
n02098286_345.jpg,500,332,West_Highland_white_terrier,169,5,294,241
n02098286_3480.jpg,500,375,West_Highland_white_terrier,235,115,440,328
n02098286_3573.jpg,500,375,West_Highland_white_terrier,77,0,355,373
n02098286_3701.jpg,422,500,West_Highland_white_terrier,232,100,420,498
n02098286_3701.jpg,422,500,West_Highland_white_terrier,6,28,231,337
n02098286_3704.jpg,500,375,West_Highland_white_terrier,46,60,311,361
n02098286_3911.jpg,500,334,West_Highland_white_terrier,0,0,499,313
n02098286_3954.jpg,500,375,West_Highland_white_terrier,31,0,451,373
n02098286_3995.jpg,500,333,West_Highland_white_terrier,0,0,421,332
n02098286_4011.jpg,375,500,West_Highland_white_terrier,3,0,373,498
n02098286_4106.jpg,500,330,West_Highland_white_terrier,35,18,182,154
n02098286_4120.jpg,500,331,West_Highland_white_terrier,15,4,499,277
n02098286_4154.jpg,500,333,West_Highland_white_terrier,1,1,368,332
n02098286_4176.jpg,500,375,West_Highland_white_terrier,0,87,492,327
n02098286_4231.jpg,500,375,West_Highland_white_terrier,27,2,438,374
n02098286_4250.jpg,500,333,West_Highland_white_terrier,177,1,499,332
n02098286_43.jpg,500,448,West_Highland_white_terrier,82,207,308,392
n02098286_4362.jpg,500,393,West_Highland_white_terrier,65,97,344,344
n02098286_4364.jpg,404,500,West_Highland_white_terrier,38,10,377,498
n02098286_437.jpg,375,500,West_Highland_white_terrier,121,105,373,498
n02098286_4414.jpg,375,500,West_Highland_white_terrier,61,16,146,185
n02098286_4568.jpg,500,375,West_Highland_white_terrier,88,0,411,374
n02098286_4575.jpg,500,375,West_Highland_white_terrier,115,4,309,334
n02098286_4708.jpg,350,331,West_Highland_white_terrier,41,28,346,330
n02098286_4734.jpg,500,433,West_Highland_white_terrier,88,32,393,358
n02098286_4821.jpg,500,331,West_Highland_white_terrier,197,94,304,219
n02098286_4827.jpg,375,500,West_Highland_white_terrier,73,58,242,233
n02098286_5036.jpg,600,800,West_Highland_white_terrier,8,128,522,730
n02098286_5052.jpg,500,375,West_Highland_white_terrier,91,70,357,310
n02098286_5057.jpg,500,375,West_Highland_white_terrier,87,25,391,353
n02098286_5080.jpg,500,333,West_Highland_white_terrier,98,24,486,292
n02098286_5106.jpg,500,375,West_Highland_white_terrier,154,40,359,347
n02098286_516.jpg,500,375,West_Highland_white_terrier,135,12,360,374
n02098286_5197.jpg,500,375,West_Highland_white_terrier,182,142,414,374
n02098286_5234.jpg,491,422,West_Highland_white_terrier,159,13,293,178
n02098286_526.jpg,500,405,West_Highland_white_terrier,102,153,229,261
n02098286_5319.jpg,375,500,West_Highland_white_terrier,58,296,257,461
n02098286_5353.jpg,500,333,West_Highland_white_terrier,67,0,344,332
n02098286_5355.jpg,500,270,West_Highland_white_terrier,152,44,325,241
n02098286_5357.jpg,430,500,West_Highland_white_terrier,81,48,311,432
n02098286_5472.jpg,500,333,West_Highland_white_terrier,8,0,441,276
n02098286_5549.jpg,332,500,West_Highland_white_terrier,0,2,330,498
n02098286_5604.jpg,500,399,West_Highland_white_terrier,171,55,499,329
n02098286_5621.jpg,466,500,West_Highland_white_terrier,0,13,464,498
n02098286_5672.jpg,448,336,West_Highland_white_terrier,0,24,297,291
n02098286_5672.jpg,448,336,West_Highland_white_terrier,276,99,439,321
n02098286_5681.jpg,500,375,West_Highland_white_terrier,148,64,460,331
n02098286_5700.jpg,500,375,West_Highland_white_terrier,252,93,403,268
n02098286_5700.jpg,500,375,West_Highland_white_terrier,127,221,271,331
n02098286_577.jpg,500,334,West_Highland_white_terrier,207,116,343,306
n02098286_5794.jpg,449,428,West_Highland_white_terrier,0,21,435,426
n02098286_5814.jpg,500,375,West_Highland_white_terrier,58,123,480,319
n02098286_5829.jpg,500,375,West_Highland_white_terrier,118,91,257,296
n02098286_5930.jpg,500,375,West_Highland_white_terrier,0,3,491,333
n02098286_5979.jpg,500,458,West_Highland_white_terrier,114,45,423,321
n02098286_600.jpg,375,500,West_Highland_white_terrier,115,226,256,400
n02098286_6123.jpg,500,341,West_Highland_white_terrier,1,29,438,299
n02098286_6129.jpg,500,333,West_Highland_white_terrier,0,0,469,332
n02098286_6148.jpg,375,500,West_Highland_white_terrier,207,288,326,383
n02098286_617.jpg,448,336,West_Highland_white_terrier,71,22,386,335
n02098286_6205.jpg,500,331,West_Highland_white_terrier,100,0,358,330
n02098286_6216.jpg,375,500,West_Highland_white_terrier,176,142,372,491
n02098286_6237.jpg,500,375,West_Highland_white_terrier,0,8,381,374
n02098286_6245.jpg,500,498,West_Highland_white_terrier,49,9,481,496
n02098286_6254.jpg,500,343,West_Highland_white_terrier,50,144,494,289
n02098286_6254.jpg,500,343,West_Highland_white_terrier,3,59,372,206
n02098286_626.jpg,375,500,West_Highland_white_terrier,126,171,250,373
n02098286_680.jpg,500,334,West_Highland_white_terrier,230,259,303,319
n02098286_680.jpg,500,334,West_Highland_white_terrier,221,214,256,259
n02098286_696.jpg,500,333,West_Highland_white_terrier,26,35,499,331
n02098286_733.jpg,500,375,West_Highland_white_terrier,156,21,464,316
n02098286_751.jpg,448,296,West_Highland_white_terrier,155,79,252,156
n02098286_758.jpg,500,333,West_Highland_white_terrier,82,51,423,310
n02098286_763.jpg,500,375,West_Highland_white_terrier,124,30,394,374
n02098286_768.jpg,500,375,West_Highland_white_terrier,122,41,352,302
n02098286_771.jpg,500,333,West_Highland_white_terrier,107,9,344,283
n02098286_830.jpg,500,356,West_Highland_white_terrier,13,19,490,338
n02098286_839.jpg,500,466,West_Highland_white_terrier,45,1,446,464
n02098286_840.jpg,500,334,West_Highland_white_terrier,216,218,276,272
n02098286_840.jpg,500,334,West_Highland_white_terrier,184,207,225,254
n02098286_945.jpg,500,375,West_Highland_white_terrier,154,79,327,356
n02098413_10144.jpg,500,375,Lhasa,6,0,499,374
n02098413_10285.jpg,500,375,Lhasa,19,0,499,362
n02098413_10590.jpg,500,382,Lhasa,10,9,492,381
n02098413_10966.jpg,500,333,Lhasa,124,53,423,332
n02098413_1137.jpg,375,500,Lhasa,58,85,302,473
n02098413_11467.jpg,390,390,Lhasa,7,51,278,282
n02098413_11519.jpg,500,333,Lhasa,50,24,354,332
n02098413_12117.jpg,285,380,Lhasa,22,81,250,327
n02098413_12198.jpg,500,375,Lhasa,0,0,484,374
n02098413_1268.jpg,500,333,Lhasa,107,72,499,274
n02098413_1279.jpg,500,375,Lhasa,24,43,424,255
n02098413_13083.jpg,500,375,Lhasa,100,53,287,270
n02098413_13083.jpg,500,375,Lhasa,214,128,381,358
n02098413_13405.jpg,500,375,Lhasa,19,23,388,374
n02098413_1355.jpg,500,375,Lhasa,39,1,499,373
n02098413_13638.jpg,375,500,Lhasa,72,150,373,493
n02098413_14191.jpg,500,375,Lhasa,0,0,479,296
n02098413_14264.jpg,500,332,Lhasa,0,1,499,331
n02098413_14328.jpg,500,433,Lhasa,0,11,443,431
n02098413_1454.jpg,500,332,Lhasa,0,1,325,331
n02098413_14565.jpg,500,375,Lhasa,236,8,431,323
n02098413_1457.jpg,500,375,Lhasa,0,143,314,360
n02098413_14608.jpg,390,390,Lhasa,54,41,345,389
n02098413_1473.jpg,500,375,Lhasa,143,83,386,362
n02098413_14748.jpg,500,375,Lhasa,164,1,429,270
n02098413_14785.jpg,500,332,Lhasa,0,0,176,331
n02098413_1480.jpg,500,374,Lhasa,3,3,459,373
n02098413_1492.jpg,360,236,Lhasa,36,39,343,231
n02098413_14953.jpg,500,334,Lhasa,0,21,380,333
n02098413_1552.jpg,500,333,Lhasa,224,24,471,317
n02098413_15855.jpg,500,436,Lhasa,72,46,470,431
n02098413_16009.jpg,350,364,Lhasa,3,1,331,350
n02098413_161.jpg,333,500,Lhasa,47,60,281,450
n02098413_16322.jpg,500,333,Lhasa,116,47,405,323
n02098413_1655.jpg,375,281,Lhasa,1,15,374,279
n02098413_1668.jpg,500,332,Lhasa,53,20,499,315
n02098413_16861.jpg,320,480,Lhasa,67,137,282,427
n02098413_1693.jpg,500,333,Lhasa,63,73,498,293
n02098413_1718.jpg,500,375,Lhasa,196,1,499,374
n02098413_1719.jpg,350,303,Lhasa,19,0,338,294
n02098413_17364.jpg,333,500,Lhasa,0,81,299,481
n02098413_17369.jpg,375,275,Lhasa,42,32,307,237
n02098413_17759.jpg,500,375,Lhasa,181,27,498,371
n02098413_178.jpg,800,534,Lhasa,219,0,798,532
n02098413_1784.jpg,500,375,Lhasa,69,0,401,374
n02098413_17895.jpg,200,200,Lhasa,10,0,194,193
n02098413_17946.jpg,425,500,Lhasa,0,5,422,450
n02098413_18548.jpg,500,332,Lhasa,65,32,426,218
n02098413_18647.jpg,500,375,Lhasa,100,85,448,226
n02098413_18663.jpg,500,332,Lhasa,1,0,455,330
n02098413_18706.jpg,500,375,Lhasa,29,0,456,373
n02098413_20034.jpg,500,333,Lhasa,154,0,291,256
n02098413_20356.jpg,500,375,Lhasa,135,103,438,349
n02098413_20398.jpg,500,332,Lhasa,92,12,490,331
n02098413_20499.jpg,500,375,Lhasa,28,47,451,374
n02098413_20614.jpg,500,333,Lhasa,57,27,499,332
n02098413_20657.jpg,333,500,Lhasa,55,282,237,498
n02098413_20677.jpg,333,500,Lhasa,0,88,331,498
n02098413_20774.jpg,375,500,Lhasa,80,117,283,406
n02098413_20830.jpg,500,375,Lhasa,1,121,389,374
n02098413_21040.jpg,500,375,Lhasa,0,0,431,374
n02098413_2169.jpg,500,357,Lhasa,78,124,343,332
n02098413_2199.jpg,375,500,Lhasa,11,45,280,492
n02098413_2308.jpg,500,375,Lhasa,19,2,499,374
n02098413_2400.jpg,500,375,Lhasa,90,26,466,373
n02098413_2402.jpg,500,375,Lhasa,0,39,440,373
n02098413_244.jpg,500,333,Lhasa,73,163,248,308
n02098413_2441.jpg,500,375,Lhasa,0,84,321,295
n02098413_2490.jpg,332,500,Lhasa,37,52,330,421
n02098413_2582.jpg,500,375,Lhasa,150,113,348,294
n02098413_2582.jpg,500,375,Lhasa,192,268,499,374
n02098413_2584.jpg,500,500,Lhasa,0,112,476,498
n02098413_2607.jpg,500,375,Lhasa,78,45,408,327
n02098413_2620.jpg,500,378,Lhasa,0,0,499,351
n02098413_2639.jpg,174,200,Lhasa,15,13,159,184
n02098413_2700.jpg,500,332,Lhasa,1,1,375,330
n02098413_2851.jpg,500,375,Lhasa,252,122,438,340
n02098413_2908.jpg,500,375,Lhasa,195,237,448,373
n02098413_2911.jpg,390,390,Lhasa,74,17,275,346
n02098413_2974.jpg,400,308,Lhasa,7,41,388,296
n02098413_3007.jpg,500,375,Lhasa,0,0,499,374
n02098413_3033.jpg,500,375,Lhasa,33,32,487,315
n02098413_3114.jpg,500,375,Lhasa,27,15,454,373
n02098413_3152.jpg,500,332,Lhasa,11,0,405,330
n02098413_3285.jpg,333,500,Lhasa,1,13,304,496
n02098413_333.jpg,500,333,Lhasa,130,42,418,309
n02098413_3411.jpg,500,375,Lhasa,159,34,499,374
n02098413_342.jpg,500,375,Lhasa,8,54,497,302
n02098413_3428.jpg,500,333,Lhasa,112,25,405,295
n02098413_3470.jpg,500,334,Lhasa,11,71,375,286
n02098413_3741.jpg,500,332,Lhasa,101,0,499,331
n02098413_3798.jpg,500,375,Lhasa,3,63,347,373
n02098413_3899.jpg,500,375,Lhasa,113,129,365,287
n02098413_4033.jpg,500,332,Lhasa,1,61,499,331
n02098413_4100.jpg,500,335,Lhasa,71,36,306,306
n02098413_4115.jpg,500,375,Lhasa,0,0,499,374
n02098413_4141.jpg,500,375,Lhasa,63,34,416,330
n02098413_4238.jpg,500,333,Lhasa,172,48,499,332
n02098413_4316.jpg,368,399,Lhasa,35,54,357,367
n02098413_4592.jpg,500,375,Lhasa,0,28,479,374
n02098413_4651.jpg,500,375,Lhasa,215,156,421,374
n02098413_49.jpg,500,332,Lhasa,126,2,499,331
n02098413_4926.jpg,500,333,Lhasa,127,39,377,332
n02098413_5138.jpg,366,500,Lhasa,28,46,332,438
n02098413_5142.jpg,400,321,Lhasa,0,0,399,320
n02098413_5360.jpg,375,500,Lhasa,140,190,306,451
n02098413_5382.jpg,500,375,Lhasa,40,56,434,358
n02098413_5409.jpg,335,500,Lhasa,0,1,333,487
n02098413_5474.jpg,396,400,Lhasa,12,11,363,379
n02098413_5476.jpg,500,375,Lhasa,73,1,491,374
n02098413_5594.jpg,500,333,Lhasa,31,14,391,332
n02098413_5638.jpg,500,333,Lhasa,0,2,423,332
n02098413_5806.jpg,500,375,Lhasa,69,97,313,354
n02098413_6039.jpg,375,500,Lhasa,60,238,313,498
n02098413_611.jpg,333,500,Lhasa,169,251,304,483
n02098413_6113.jpg,500,374,Lhasa,0,106,249,373
n02098413_624.jpg,500,375,Lhasa,141,37,402,363
n02098413_631.jpg,373,445,Lhasa,32,34,371,442
n02098413_6348.jpg,489,500,Lhasa,23,0,483,498
n02098413_6354.jpg,333,500,Lhasa,0,6,279,482
n02098413_643.jpg,500,333,Lhasa,193,128,498,266
n02098413_6535.jpg,500,375,Lhasa,46,150,222,311
n02098413_6535.jpg,500,375,Lhasa,113,132,498,374
n02098413_6612.jpg,332,500,Lhasa,13,0,330,405
n02098413_6837.jpg,500,375,Lhasa,38,77,497,330
n02098413_6923.jpg,500,333,Lhasa,50,0,364,267
n02098413_7144.jpg,500,375,Lhasa,1,2,498,374
n02098413_7267.jpg,500,375,Lhasa,147,16,439,374
n02098413_7286.jpg,500,375,Lhasa,7,2,499,374
n02098413_7358.jpg,500,375,Lhasa,1,1,499,374
n02098413_7389.jpg,500,375,Lhasa,163,21,499,374
n02098413_751.jpg,500,332,Lhasa,105,0,497,331
n02098413_754.jpg,500,375,Lhasa,55,52,271,374
n02098413_754.jpg,500,375,Lhasa,240,74,460,363
n02098413_7546.jpg,357,500,Lhasa,41,40,313,458
n02098413_7910.jpg,1024,768,Lhasa,255,73,793,608
n02098413_7916.jpg,500,333,Lhasa,88,37,497,332
n02098413_7979.jpg,500,375,Lhasa,105,103,335,374
n02098413_8214.jpg,500,333,Lhasa,145,52,457,332
n02098413_8273.jpg,500,333,Lhasa,73,28,449,307
n02098413_8379.jpg,500,333,Lhasa,58,8,252,243
n02098413_8379.jpg,500,333,Lhasa,106,139,499,311
n02098413_8397.jpg,500,375,Lhasa,120,54,361,278
n02098413_8468.jpg,500,333,Lhasa,73,44,392,332
n02098413_8575.jpg,500,375,Lhasa,109,111,499,374
n02098413_8687.jpg,500,333,Lhasa,129,57,424,332
n02098413_8734.jpg,500,332,Lhasa,17,6,391,277
n02098413_8771.jpg,500,375,Lhasa,3,12,485,372
n02098413_9008.jpg,500,333,Lhasa,175,67,325,267
n02098413_9259.jpg,500,375,Lhasa,87,77,388,298
n02098413_9304.jpg,500,333,Lhasa,1,22,489,332
n02098413_932.jpg,500,375,Lhasa,16,24,499,333
n02098413_9550.jpg,500,333,Lhasa,51,0,466,330
